train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,1391;4,8638;7,7700;4,7126;4,3310;7,7700;4,3310
12,2870;4,3504;13,7200;4,3390;6,5103;13,7200;6,5103
17,5173;4,0605;21,1300;3,9104;9,5448;21,1300;9,5448
21,2842;3,8725;23,1800;3,8668;10,4138;23,1800;10,4138
24,9238;3,7079;24,9700;3,7263;11,1724;24,9700;11,1724
27,4368;3,5941;29,2600;3,6208;13,2345;29,2600;13,2345
29,9848;3,4905;33,2300;3,5067;15,5862;33,2300;15,5862
32,1288;3,3993;34,9400;3,3770;14,7586;34,9400;14,7586
33,8399;3,3132;36,0100;3,3664;14,9793;36,0100;14,9793
35,5038;3,2422;38,3600;3,2266;16,8000;38,3600;16,8000
37,3953;3,1736;39,3200;3,2093;16,9034;39,3200;16,9034
38,6181;3,1182;40,9600;3,0956;16,6759;40,9600;16,6759
39,8180;3,0688;44,2900;2,9760;19,6552;44,2900;19,6552
41,1942;3,0170;45,9200;2,8999;20,3241;45,9200;20,3241
42,2437;2,9717;45,7900;2,9462;20,0690;45,7900;20,0690
43,3543;2,9281;47,2500;2,8558;20,6345;47,2500;20,6345
44,1191;2,8945;48,2700;2,8230;21,1517;48,2700;21,1517
44,9000;2,8687;48,8700;2,8205;21,9241;48,8700;21,9241
45,2147;2,8559;49,9500;2,7777;22,4207;49,9500;22,4207
45,5465;2,8478;49,9800;2,7736;22,6345;49,9800;22,6345
36,9572;3,1779;39,2200;3,2090;17,2483;39,2200;17,2483
37,6057;3,1622;41,8300;3,0362;18,0483;41,8300;18,0483
38,3054;3,1213;41,0300;3,1225;17,6138;41,0300;17,6138
39,4130;3,0859;42,0600;3,0409;18,9379;42,0600;18,9379
40,0605;3,0563;44,3300;2,9869;21,0069;44,3300;21,0069
41,1802;3,0180;45,6900;2,8810;21,5379;45,6900;21,5379
41,7806;2,9906;47,4200;2,8688;21,4828;47,4200;21,4828
43,0155;2,9482;45,9200;2,9296;20,0345;45,9200;20,0345
43,3613;2,9253;46,4600;2,9385;21,1793;46,4600;21,1793
43,8124;2,9054;47,7700;2,8424;21,9655;47,7700;21,9655
44,6825;2,8718;47,2400;2,8400;22,9862;47,2400;22,9862
45,6076;2,8380;49,5400;2,7232;24,2759;49,5400;24,2759
46,1700;2,8147;51,0100;2,6963;23,6897;51,0100;23,6897
46,7363;2,7925;50,4400;2,7215;23,4828;50,4400;23,4828
47,0781;2,7702;51,6700;2,6643;25,5793;51,6700;25,5793
47,7557;2,7494;51,9300;2,7031;25,4483;51,9300;25,4483
48,5907;2,7199;51,3700;2,6899;22,6552;51,3700;22,6552
48,7731;2,7095;53,5300;2,6180;26,5034;53,5300;26,5034
49,7183;2,6800;55,6800;2,5529;28,1931;55,6800;28,1931
50,2797;2,6464;56,2000;2,5233;26,9379;56,2000;26,9379
50,9031;2,6296;56,0000;2,4937;28,6759;56,0000;28,6759
51,4885;2,6026;56,2000;2,5055;27,4897;56,2000;27,4897
51,8704;2,5899;55,6500;2,5279;29,0414;55,6500;29,0414
52,9008;2,5608;58,0700;2,4648;29,9241;58,0700;29,9241
53,1464;2,5428;57,2400;2,4752;28,5517;57,2400;28,5517
53,7428;2,5203;58,4800;2,4331;31,2690;58,4800;31,2690
54,5417;2,4944;59,4400;2,4064;30,3241;59,4400;30,3241
54,7512;2,4839;59,6800;2,3769;29,7241;59,6800;29,7241
55,0740;2,4692;60,8000;2,3457;31,3379;60,8000;31,3379
55,7405;2,4491;60,5000;2,3475;30,6828;60,5000;30,6828
56,3901;2,4260;61,2200;2,3299;31,3310;61,2200;31,3310
56,6407;2,4100;61,5500;2,3302;31,9034;61,5500;31,9034
57,1980;2,3915;62,4800;2,2876;33,0414;62,4800;33,0414
57,6491;2,3783;62,2700;2,2966;33,0483;62,2700;33,0483
57,6591;2,3720;62,9800;2,2678;33,6000;62,9800;33,6000
57,6390;2,3695;63,0200;2,2615;34,0690;63,0200;34,0690
58,2254;2,3593;63,4000;2,2631;33,3379;63,4000;33,3379
58,2575;2,3558;63,0000;2,2624;33,8897;63,0000;33,8897
58,5021;2,3441;63,4900;2,2574;33,4828;63,4900;33,4828
58,7055;2,3387;63,3500;2,2525;33,5448;63,3500;33,5448
48,2248;2,7310;51,4600;2,6919;25,4138;51,4600;25,4138
47,5262;2,7573;51,4200;2,6698;25,9517;51,4200;25,9517
47,5131;2,7537;52,4200;2,6184;28,3379;52,4200;28,3379
47,8810;2,7424;51,3400;2,6986;25,0966;51,3400;25,0966
48,1977;2,7243;51,9200;2,6682;24,5655;51,9200;24,5655
48,6468;2,7192;52,6300;2,6466;24,7724;52,6300;24,7724
48,8583;2,7065;50,4100;2,7067;24,1103;50,4100;24,1103
49,1771;2,6949;51,4100;2,6893;25,8552;51,4100;25,8552
49,5149;2,6803;52,1000;2,6889;27,3172;52,1000;27,3172
49,5549;2,6712;53,3500;2,6428;27,8483;53,3500;27,8483
49,9589;2,6657;54,3200;2,5538;26,9034;54,3200;26,9034
50,2696;2,6561;53,9400;2,5789;28,1586;53,9400;28,1586
50,2736;2,6410;52,4600;2,6506;27,3793;52,4600;27,3793
50,7808;2,6286;54,7800;2,5536;26,6345;54,7800;26,6345
50,6766;2,6282;55,6700;2,5269;30,0966;55,6700;30,0966
51,3562;2,6090;55,2700;2,5350;29,0069;55,2700;29,0069
51,6850;2,5935;55,3700;2,5425;29,9172;55,3700;29,9172
51,6238;2,5976;55,3500;2,5384;26,6621;55,3500;26,6621
51,9917;2,5800;54,9900;2,5849;28,4966;54,9900;28,4966
52,0769;2,5803;55,3900;2,5475;27,7310;55,3900;27,7310
52,3957;2,5695;53,1500;2,6346;28,6207;53,1500;28,6207
52,5340;2,5612;56,6500;2,4909;29,3724;56,6500;29,3724
53,0031;2,5432;58,0500;2,4465;31,1793;58,0500;31,1793
53,2346;2,5413;58,1000;2,4643;30,7379;58,1000;30,7379
53,5153;2,5253;57,7400;2,4601;29,9931;57,7400;29,9931
53,6797;2,5200;58,9300;2,4472;31,8897;58,9300;31,8897
54,1277;2,5018;55,6100;2,5199;27,5931;55,6100;27,5931
54,0385;2,5018;57,8800;2,4530;29,7931;57,8800;29,7931
54,2470;2,4968;56,4100;2,4925;29,5586;56,4100;29,5586
54,6760;2,4839;58,2100;2,4360;28,6138;58,2100;28,6138
54,7642;2,4810;59,6000;2,3701;31,0414;59,6000;31,0414
54,9787;2,4671;59,3800;2,3844;30,4828;59,3800;30,4828
55,6363;2,4484;59,6200;2,3895;31,2207;59,6200;31,2207
55,3957;2,4507;58,8500;2,4409;31,6483;58,8500;31,6483
55,9851;2,4392;60,3500;2,3408;30,4552;60,3500;30,4552
56,0864;2,4320;60,1800;2,3979;31,6966;60,1800;31,6966
56,1716;2,4265;60,1700;2,3910;30,8552;60,1700;30,8552
56,7429;2,4016;61,6100;2,3270;34,4621;61,6100;34,4621
56,6697;2,4030;62,2500;2,3051;34,2966;62,2500;34,2966
57,2842;2,3907;62,2600;2,3099;32,3103;62,2600;32,3103
57,1388;2,3875;62,4500;2,3086;32,5655;62,4500;32,5655
57,9016;2,3639;62,0800;2,2872;33,1655;62,0800;33,1655
57,7573;2,3655;62,7200;2,3168;32,9172;62,7200;32,9172
58,1192;2,3543;63,1100;2,2546;34,5517;63,1100;34,5517
58,6133;2,3340;63,3500;2,2544;33,1310;63,3500;33,1310
58,5532;2,3328;63,3900;2,2399;33,4552;63,3900;33,4552
58,9301;2,3201;63,4100;2,2431;33,7172;63,4100;33,7172
59,2969;2,3117;64,0700;2,2409;35,0000;64,0700;35,0000
59,3661;2,3135;63,7900;2,2361;35,1310;63,7900;35,1310
59,5606;2,3003;63,9300;2,2276;32,9103;63,9300;32,9103
59,6688;2,2896;64,1900;2,2182;35,6345;64,1900;35,6345
60,3404;2,2696;64,8900;2,2035;35,9310;64,8900;35,9310
60,4847;2,2574;64,8400;2,2051;35,3241;64,8400;35,3241
60,8586;2,2503;65,5800;2,1396;37,8966;65,5800;37,8966
60,9328;2,2486;65,8600;2,1556;36,2828;65,8600;36,2828
61,2916;2,2297;65,7900;2,1351;37,0069;65,7900;37,0069
61,5162;2,2259;66,4200;2,1411;36,4690;66,4200;36,4690
61,8810;2,2105;66,9700;2,1275;36,8552;66,9700;36,8552
61,9422;2,2095;67,2100;2,0960;37,6690;67,2100;37,6690
62,2449;2,1961;67,3900;2,1068;37,6276;67,3900;37,6276
62,5917;2,1885;67,4500;2,1029;37,7793;67,4500;37,7793
62,9536;2,1741;67,2000;2,1119;37,3379;67,2000;37,3379
63,0749;2,1705;68,0800;2,0807;38,3586;68,0800;38,3586
63,4036;2,1576;68,1000;2,0794;38,6000;68,1000;38,6000
63,3204;2,1583;68,7900;2,0517;38,0690;68,7900;38,0690
63,7815;2,1445;68,3600;2,0620;38,8828;68,3600;38,8828
63,9940;2,1407;68,5000;2,0362;39,3034;68,5000;39,3034
64,2065;2,1317;68,7400;2,0454;38,4759;68,7400;38,4759
63,9780;2,1301;68,7200;2,0410;39,3517;68,7200;39,3517
64,6756;2,1144;69,3600;2,0285;39,3172;69,3600;39,3172
64,3920;2,1189;69,2100;2,0362;40,0552;69,2100;40,0552
64,5814;2,1157;69,3200;2,0192;39,7931;69,3200;39,7931
64,8942;2,1076;69,4800;2,0157;39,9655;69,4800;39,9655
64,8510;2,1052;69,4600;2,0172;39,5241;69,4600;39,5241
65,1638;2,0936;69,7100;2,0176;40,0000;69,7100;40,0000
65,3332;2,0861;69,8400;2,0118;40,2345;69,8400;40,2345
65,1798;2,0914;69,6800;2,0122;39,7586;69,6800;39,7586
65,1117;2,0885;69,6200;2,0208;39,9172;69,6200;39,9172
65,3262;2,0882;69,6300;2,0061;40,0897;69,6300;40,0897
65,2059;2,0885;69,5800;2,0108;40,0345;69,5800;40,0345
52,5440;2,5588;52,7300;2,6405;25,6276;52,7300;25,6276
51,8233;2,5856;55,8600;2,5660;27,6966;55,8600;27,6966
51,7070;2,5926;53,6100;2,6228;29,0138;53,6100;29,0138
52,0699;2,5835;53,3700;2,5626;27,8966;53,3700;27,8966
51,9396;2,5847;54,9600;2,5878;26,8897;54,9600;26,8897
52,4518;2,5688;54,9700;2,6071;27,5034;54,9700;27,5034
52,6422;2,5604;56,7100;2,4983;30,9103;56,7100;30,9103
52,6593;2,5587;56,2400;2,5258;27,3586;56,2400;27,3586
52,7866;2,5525;56,3700;2,4982;29,3862;56,3700;29,3862
52,9199;2,5463;57,4000;2,4741;30,7931;57,4000;30,7931
53,0923;2,5474;56,6000;2,5254;28,2069;56,6000;28,2069
53,2467;2,5324;57,1800;2,4837;30,8828;57,1800;30,8828
53,1264;2,5369;55,4900;2,5150;30,0828;55,4900;30,0828
53,3108;2,5313;56,5200;2,4658;29,5448;56,5200;29,5448
53,7619;2,5179;56,7900;2,4877;30,5517;56,7900;30,5517
53,7899;2,5170;57,8100;2,4490;30,3655;57,8100;30,3655
54,0115;2,5101;56,4900;2,4832;29,4207;56,4900;29,4207
54,0826;2,5065;55,3000;2,5504;27,3310;55,3000;27,3310
53,9333;2,5058;58,3100;2,4585;30,5448;58,3100;30,5448
53,9734;2,5063;57,5500;2,4678;30,2483;57,5500;30,2483
54,1318;2,4958;56,3700;2,5017;29,4483;56,3700;29,4483
